time,bikeid,station_id,event
2015-02-01 08:01:00+00,16349,496,dock
2015-02-01 08:01:00+00,17477,490,undock
2015-02-01 08:02:00+00,17263,537,undock
2015-02-01 08:02:00+00,15477,537,undock
2015-02-01 08:03:00+00,14560,504,undock
2015-02-01 08:04:00+00,17862,127,dock
2015-02-01 08:04:00+00,17448,415,undock
2015-02-01 08:05:00+00,14679,385,dock
2015-02-01 08:05:00+00,19067,435,dock
2015-02-01 08:05:00+00,20015,393,undock
2015-02-01 08:05:00+00,17107,331,undock
2015-02-01 08:06:00+00,15140,435,dock
2015-02-01 08:06:00+00,21364,522,undock
2015-02-01 08:07:00+00,18404,406,undock
2015-02-01 08:08:00+00,18761,394,undock
2015-02-01 08:08:00+00,15969,494,undock
2015-02-01 08:08:00+00,20002,291,undock
2015-02-01 08:09:00+00,18404,391,dock
2015-02-01 08:09:00+00,17180,434,undock
2015-02-01 08:09:00+00,19220,503,undock
2015-02-01 08:09:00+00,20600,438,undock
2015-02-01 08:09:00+00,16303,392,undock
2015-02-01 08:10:00+00,14560,537,dock
2015-02-01 08:10:00+00,17284,344,undock
2015-02-01 08:11:00+00,14921,518,dock
2015-02-01 08:11:00+00,17477,457,dock
2015-02-01 08:11:00+00,20973,487,undock
2015-02-01 08:12:00+00,17965,152,dock
2015-02-01 08:12:00+00,17107,332,dock
2015-02-01 08:12:00+00,20002,350,dock
2015-02-01 08:12:00+00,16303,390,dock
2015-02-01 08:12:00+00,15805,2022,undock
2015-02-01 08:12:00+00,18249,525,undock
2015-02-01 08:12:00+00,18288,351,undock
2015-02-01 08:12:00+00,20998,448,undock
2015-02-01 08:12:00+00,16970,448,undock
2015-02-01 08:12:00+00,21592,472,undock
2015-02-01 08:13:00+00,17263,153,dock
2015-02-01 08:13:00+00,15477,153,dock
2015-02-01 08:13:00+00,21364,477,dock
2015-02-01 08:13:00+00,20600,483,dock
2015-02-01 08:13:00+00,17284,437,dock
2015-02-01 08:13:00+00,17643,296,undock
2015-02-01 08:13:00+00,21414,380,undock
2015-02-01 08:13:00+00,16289,320,undock
2015-02-01 08:13:00+00,19791,320,undock
2015-02-01 08:14:00+00,17530,457,dock
2015-02-01 08:14:00+00,16539,472,dock
2015-02-01 08:14:00+00,19220,435,dock
2015-02-01 08:14:00+00,19545,439,undock
2015-02-01 08:14:00+00,18772,412,undock
2015-02-01 08:14:00+00,17300,252,undock
2015-02-01 08:15:00+00,17448,340,dock
2015-02-01 08:15:00+00,15969,479,dock
2015-02-01 08:15:00+00,17180,435,dock
2015-02-01 08:15:00+00,21592,528,dock
2015-02-01 08:16:00+00,19791,146,dock
2015-02-01 08:16:00+00,16265,252,undock
2015-02-01 08:16:00+00,20565,504,undock
2015-02-01 08:17:00+00,20015,284,dock
2015-02-01 08:17:00+00,18288,3002,dock
2015-02-01 08:17:00+00,16289,146,dock
2015-02-01 08:17:00+00,17212,502,undock
2015-02-01 08:17:00+00,20002,350,undock
2015-02-01 08:17:00+00,17131,423,undock
2015-02-01 08:18:00+00,20998,505,dock
2015-02-01 08:18:00+00,16970,505,dock
2015-02-01 08:18:00+00,17643,265,dock
2015-02-01 08:18:00+00,21414,116,dock
2015-02-01 08:19:00+00,17300,483,dock
2015-02-01 08:19:00+00,17131,480,dock
2015-02-01 08:19:00+00,17862,127,undock
2015-02-01 08:20:00+00,18772,229,dock
2015-02-01 08:20:00+00,16123,545,undock
2015-02-01 08:20:00+00,15946,285,undock
2015-02-01 08:20:00+00,19484,417,undock
2015-02-01 08:20:00+00,14929,482,undock
2015-02-01 08:20:00+00,19133,482,undock
2015-02-01 08:21:00+00,20973,435,dock
2015-02-01 08:21:00+00,20565,503,dock
2015-02-01 08:21:00+00,18791,291,undock
2015-02-01 08:21:00+00,17803,346,undock
2015-02-01 08:21:00+00,18125,236,undock
2015-02-01 08:22:00+00,16265,435,dock
2015-02-01 08:22:00+00,19097,294,undock
2015-02-01 08:22:00+00,21002,477,undock
2015-02-01 08:23:00+00,18249,442,dock
2015-02-01 08:23:00+00,19545,475,dock
2015-02-01 08:23:00+00,19068,405,undock
2015-02-01 08:23:00+00,19478,285,undock
2015-02-01 08:24:00+00,20002,82,dock
2015-02-01 08:24:00+00,14929,435,dock
2015-02-01 08:24:00+00,19133,435,dock
2015-02-01 08:24:00+00,16176,509,undock
2015-02-01 08:24:00+00,20015,284,undock
2015-02-01 08:24:00+00,15247,291,undock
2015-02-01 08:25:00+00,15805,2012,dock
2015-02-01 08:25:00+00,19484,329,dock
2015-02-01 08:25:00+00,18125,445,dock
2015-02-01 08:25:00+00,14726,352,undock
2015-02-01 08:25:00+00,16571,449,undock
2015-02-01 08:26:00+00,17212,502,dock
2015-02-01 08:26:00+00,21002,492,dock
2015-02-01 08:26:00+00,21592,528,undock
2015-02-01 08:26:00+00,16190,490,undock
2015-02-01 08:27:00+00,15946,375,dock
2015-02-01 08:27:00+00,15247,307,dock
2015-02-01 08:27:00+00,18845,545,undock
2015-02-01 08:27:00+00,17920,527,undock
2015-02-01 08:28:00+00,18761,281,dock
2015-02-01 08:28:00+00,17862,435,dock
2015-02-01 08:28:00+00,18791,361,dock
2015-02-01 08:28:00+00,17803,494,dock
2015-02-01 08:28:00+00,16571,468,dock
2015-02-01 08:28:00+00,19705,521,undock
2015-02-01 08:28:00+00,19803,530,undock
2015-02-01 08:28:00+00,20245,302,undock
2015-02-01 08:28:00+00,18742,458,undock
2015-02-01 08:28:00+00,17292,458,undock
2015-02-01 08:28:00+00,20339,335,undock
2015-02-01 08:29:00+00,20015,459,dock
2015-02-01 08:29:00+00,16190,477,dock
2015-02-01 08:29:00+00,21456,483,undock
2015-02-01 08:30:00+00,19068,328,dock
2015-02-01 08:30:00+00,16176,284,dock
2015-02-01 08:30:00+00,19881,346,undock
2015-02-01 08:31:00+00,19478,405,dock
2015-02-01 08:31:00+00,20339,428,dock
2015-02-01 08:32:00+00,17920,507,dock
2015-02-01 08:32:00+00,16292,417,undock
2015-02-01 08:32:00+00,18336,432,undock
2015-02-01 08:32:00+00,19736,459,undock
2015-02-01 08:32:00+00,18210,332,undock
2015-02-01 08:32:00+00,16574,251,undock
2015-02-01 08:33:00+00,18845,237,dock
2015-02-01 08:33:00+00,18742,494,dock
2015-02-01 08:33:00+00,17292,494,dock
2015-02-01 08:33:00+00,20732,237,undock
2015-02-01 08:33:00+00,15946,375,undock
2015-02-01 08:33:00+00,16585,380,undock
2015-02-01 08:34:00+00,20245,428,dock
2015-02-01 08:34:00+00,19220,435,undock
2015-02-01 08:34:00+00,18404,391,undock
2015-02-01 08:36:00+00,21592,483,dock
2015-02-01 08:36:00+00,19803,281,dock
2015-02-01 08:36:00+00,16574,401,dock
2015-02-01 08:37:00+00,16123,281,dock
2015-02-01 08:37:00+00,16585,128,dock
2015-02-01 08:37:00+00,18404,143,dock
2015-02-01 08:37:00+00,16539,472,undock
2015-02-01 08:38:00+00,19705,457,dock
2015-02-01 08:38:00+00,19881,435,dock
2015-02-01 08:38:00+00,18210,356,dock
2015-02-01 08:38:00+00,15946,252,dock
2015-02-01 08:38:00+00,20786,72,undock
2015-02-01 08:38:00+00,17714,461,undock
2015-02-01 08:38:00+00,18120,447,undock
2015-02-01 08:38:00+00,17763,546,undock
2015-02-01 08:38:00+00,19628,488,undock
2015-02-01 08:39:00+00,16539,526,dock
2015-02-01 08:39:00+00,14599,468,undock
2015-02-01 08:39:00+00,21510,526,undock
2015-02-01 08:40:00+00,19097,525,dock
2015-02-01 08:40:00+00,19220,503,dock
2015-02-01 08:40:00+00,16176,284,undock
2015-02-01 08:40:00+00,16483,267,undock
2015-02-01 08:41:00+00,14726,525,dock
2015-02-01 08:41:00+00,19736,514,dock
2015-02-01 08:41:00+00,21384,462,undock
2015-02-01 08:41:00+00,16620,545,undock
2015-02-01 08:41:00+00,20054,537,undock
2015-02-01 08:41:00+00,20160,472,undock
2015-02-01 08:42:00+00,21456,518,dock
2015-02-01 08:42:00+00,14599,423,dock
2015-02-01 08:42:00+00,21510,492,dock
2015-02-01 08:42:00+00,19526,503,undock
2015-02-01 08:42:00+00,14947,150,undock
2015-02-01 08:42:00+00,18155,254,undock
2015-02-01 08:42:00+00,18433,254,undock
2015-02-01 08:43:00+00,17567,274,undock
2015-02-01 08:43:00+00,19992,521,undock
2015-02-01 08:43:00+00,20318,2000,undock
2015-02-01 08:43:00+00,18968,504,undock
2015-02-01 08:43:00+00,15253,116,undock
2015-02-01 08:44:00+00,19628,379,dock
2015-02-01 08:44:00+00,20740,507,undock
2015-02-01 08:44:00+00,16768,289,undock
2015-02-01 08:44:00+00,17619,442,undock
2015-02-01 08:44:00+00,21627,318,undock
2015-02-01 08:44:00+00,15586,503,undock
2015-02-01 08:44:00+00,17643,265,undock
2015-02-01 08:44:00+00,14678,285,undock
2015-02-01 08:44:00+00,21176,357,undock
2015-02-01 08:44:00+00,16887,318,undock
2015-02-01 08:45:00+00,18120,281,dock
2015-02-01 08:45:00+00,17763,285,dock
2015-02-01 08:45:00+00,20054,475,dock
2015-02-01 08:45:00+00,20160,498,dock
2015-02-01 08:45:00+00,16941,270,undock
2015-02-01 08:45:00+00,20946,348,undock
2015-02-01 08:45:00+00,14929,435,undock
2015-02-01 08:45:00+00,15140,435,undock
2015-02-01 08:45:00+00,19652,224,undock
2015-02-01 08:45:00+00,17631,329,undock
2015-02-01 08:45:00+00,18805,496,undock
2015-02-01 08:46:00+00,16483,465,dock
2015-02-01 08:46:00+00,18433,294,dock
2015-02-01 08:46:00+00,17365,307,undock
2015-02-01 08:46:00+00,19097,525,undock
2015-02-01 08:47:00+00,15667,411,undock
2015-02-01 08:47:00+00,17122,486,undock
2015-02-01 08:47:00+00,19985,467,undock
2015-02-01 08:47:00+00,16289,146,undock
2015-02-01 08:48:00+00,16176,459,dock
2015-02-01 08:48:00+00,18155,334,dock
2015-02-01 08:48:00+00,15253,490,dock
2015-02-01 08:48:00+00,16289,147,dock
2015-02-01 08:48:00+00,21304,324,undock
2015-02-01 08:49:00+00,17714,312,dock
2015-02-01 08:49:00+00,18968,335,dock
2015-02-01 08:49:00+00,17643,296,dock
2015-02-01 08:49:00+00,14678,375,dock
2015-02-01 08:49:00+00,21176,250,dock
2015-02-01 08:49:00+00,16887,465,dock
2015-02-01 08:49:00+00,15140,482,dock
2015-02-01 08:49:00+00,19652,351,dock
2015-02-01 08:49:00+00,17631,147,dock
2015-02-01 08:49:00+00,18805,482,dock
2015-02-01 08:49:00+00,17351,546,undock
2015-02-01 08:49:00+00,16853,503,undock
2015-02-01 08:50:00+00,14929,482,dock
2015-02-01 08:50:00+00,16265,435,undock
2015-02-01 08:50:00+00,17159,504,undock
2015-02-01 08:51:00+00,18336,525,dock
2015-02-01 08:51:00+00,16620,335,dock
2015-02-01 08:51:00+00,14947,285,dock
2015-02-01 08:51:00+00,15586,487,dock
2015-02-01 08:51:00+00,15170,167,undock
2015-02-01 08:51:00+00,17860,401,undock
2015-02-01 08:51:00+00,16068,497,undock
2015-02-01 08:51:00+00,16449,307,undock
2015-02-01 08:52:00+00,21627,523,dock
2015-02-01 08:52:00+00,16941,83,dock
2015-02-01 08:52:00+00,20946,293,dock
2015-02-01 08:52:00+00,21273,518,undock
2015-02-01 08:52:00+00,19580,507,undock
2015-02-01 08:52:00+00,17579,2000,undock
2015-02-01 08:52:00+00,19881,435,undock
2015-02-01 08:53:00+00,17619,446,dock
2015-02-01 08:53:00+00,16853,507,dock
2015-02-01 08:53:00+00,14837,150,undock
2015-02-01 08:53:00+00,15271,316,undock
2015-02-01 08:53:00+00,15797,350,undock
2015-02-01 08:54:00+00,20786,212,dock
2015-02-01 08:54:00+00,19526,251,dock
2015-02-01 08:54:00+00,21304,314,dock
2015-02-01 08:54:00+00,17351,507,dock
2015-02-01 08:54:00+00,18691,450,undock
2015-02-01 08:54:00+00,20310,450,undock
2015-02-01 08:54:00+00,18210,356,undock
2015-02-01 08:55:00+00,20318,353,dock
2015-02-01 08:55:00+00,16768,324,dock
2015-02-01 08:55:00+00,16068,335,dock
2015-02-01 08:55:00+00,16449,296,dock
2015-02-01 08:55:00+00,20775,380,undock
2015-02-01 08:55:00+00,15706,127,undock
2015-02-01 08:55:00+00,17509,153,undock
2015-02-01 08:56:00+00,17122,486,dock
2015-02-01 08:56:00+00,19985,242,dock
2015-02-01 08:56:00+00,19881,482,dock
2015-02-01 08:56:00+00,19235,487,undock
2015-02-01 08:56:00+00,17308,242,undock
2015-02-01 08:57:00+00,19992,464,dock
2015-02-01 08:57:00+00,20740,493,dock
2015-02-01 08:57:00+00,17365,276,dock
2015-02-01 08:57:00+00,19097,168,dock
2015-02-01 08:57:00+00,17860,229,dock
2015-02-01 08:57:00+00,17579,233,dock
2015-02-01 08:57:00+00,15387,488,undock
2015-02-01 08:58:00+00,17159,537,dock
2015-02-01 08:58:00+00,15797,265,dock
2015-02-01 08:58:00+00,17509,526,dock
2015-02-01 08:58:00+00,15137,450,undock
2015-02-01 08:58:00+00,14760,174,undock
2015-02-01 08:58:00+00,21459,127,undock
2015-02-01 08:58:00+00,19193,443,undock
2015-02-01 08:58:00+00,16797,361,undock
2015-02-01 08:58:00+00,16303,390,undock
2015-02-01 08:59:00+00,21384,462,dock
2015-02-01 08:59:00+00,15271,147,dock
2015-02-01 08:59:00+00,18266,340,undock
2015-02-01 08:59:00+00,20818,116,undock
2015-02-01 08:59:00+00,15372,438,undock
2015-02-01 09:00:00+00,20732,233,dock
2015-02-01 09:00:00+00,16265,545,dock
2015-02-01 09:00:00+00,19580,294,dock
2015-02-01 09:00:00+00,16303,392,dock
2015-02-01 09:00:00+00,19657,345,undock
2015-02-01 09:00:00+00,19584,157,undock
2015-02-01 09:01:00+00,15706,223,dock
2015-02-01 09:01:00+00,15387,458,dock
2015-02-01 09:01:00+00,19130,291,undock
2015-02-01 09:01:00+00,17881,528,undock
2015-02-01 09:01:00+00,17122,486,undock
2015-02-01 09:03:00+00,21273,500,dock
2015-02-01 09:03:00+00,20570,445,undock
2015-02-01 09:03:00+00,16436,504,undock
2015-02-01 09:03:00+00,21462,312,undock
2015-02-01 09:03:00+00,20973,435,undock
2015-02-01 09:03:00+00,21414,116,undock
2015-02-01 09:04:00+00,15372,545,dock
2015-02-01 09:04:00+00,18619,157,undock
2015-02-01 09:04:00+00,18028,150,undock
2015-02-01 09:04:00+00,16919,545,undock
2015-02-01 09:04:00+00,21440,475,undock
2015-02-01 09:04:00+00,21119,453,undock
2015-02-01 09:04:00+00,17320,322,undock
2015-02-01 09:05:00+00,14837,296,dock
2015-02-01 09:05:00+00,20775,462,dock
2015-02-01 09:05:00+00,19657,405,dock
2015-02-01 09:05:00+00,19584,391,dock
2015-02-01 09:05:00+00,17141,477,undock
2015-02-01 09:05:00+00,17249,380,undock
2015-02-01 09:06:00+00,15667,545,dock
2015-02-01 09:06:00+00,16797,355,dock
2015-02-01 09:06:00+00,21414,459,dock
2015-02-01 09:06:00+00,14547,336,undock
2015-02-01 09:06:00+00,14646,406,undock
2015-02-01 09:07:00+00,17308,539,dock
2015-02-01 09:07:00+00,21175,312,undock
2015-02-01 09:07:00+00,21435,301,undock
2015-02-01 09:07:00+00,21671,403,undock
2015-02-01 09:08:00+00,21119,284,dock
2015-02-01 09:08:00+00,17320,390,dock
2015-02-01 09:08:00+00,14646,314,dock
2015-02-01 09:08:00+00,18909,479,undock
2015-02-01 09:09:00+00,20818,503,dock
2015-02-01 09:09:00+00,20123,477,undock
2015-02-01 09:09:00+00,18496,291,undock
2015-02-01 09:09:00+00,14937,160,undock
2015-02-01 09:10:00+00,18210,307,dock
2015-02-01 09:10:00+00,19235,379,dock
2015-02-01 09:10:00+00,21459,116,dock
2015-02-01 09:10:00+00,19193,396,dock
2015-02-01 09:10:00+00,21440,439,dock
2015-02-01 09:10:00+00,21418,161,undock
2015-02-01 09:10:00+00,21507,472,undock
2015-02-01 09:10:00+00,16863,509,undock
2015-02-01 09:11:00+00,14760,369,dock
2015-02-01 09:11:00+00,20973,252,dock
2015-02-01 09:11:00+00,21433,472,undock
2015-02-01 09:11:00+00,15945,380,undock
2015-02-01 09:11:00+00,17579,233,undock
2015-02-01 09:11:00+00,18397,509,undock
2015-02-01 09:11:00+00,18247,482,undock
2015-02-01 09:11:00+00,19082,403,undock
2015-02-01 09:11:00+00,17266,237,undock
2015-02-01 09:12:00+00,17122,236,dock
2015-02-01 09:12:00+00,17249,435,dock
2015-02-01 09:12:00+00,14547,438,dock
2015-02-01 09:12:00+00,20284,244,undock
2015-02-01 09:13:00+00,17881,523,dock
2015-02-01 09:13:00+00,16436,285,dock
2015-02-01 09:13:00+00,21462,461,dock
2015-02-01 09:13:00+00,21119,284,undock
2015-02-01 09:13:00+00,15510,432,undock
2015-02-01 09:13:00+00,14973,405,undock
2015-02-01 09:13:00+00,17290,346,undock
2015-02-01 09:13:00+00,15154,157,undock
2015-02-01 09:13:00+00,18400,237,undock
2015-02-01 09:14:00+00,16919,403,dock
2015-02-01 09:14:00+00,14937,164,dock
2015-02-01 09:14:00+00,19082,251,dock
2015-02-01 09:14:00+00,17266,285,dock
2015-02-01 09:14:00+00,18662,161,undock
2015-02-01 09:15:00+00,15905,147,dock
2015-02-01 09:15:00+00,15170,401,dock
2015-02-01 09:15:00+00,19130,537,dock
2015-02-01 09:15:00+00,16863,435,dock
2015-02-01 09:15:00+00,18400,438,dock
2015-02-01 09:15:00+00,20693,266,undock
2015-02-01 09:15:00+00,19720,356,undock
2015-02-01 09:15:00+00,20760,291,undock
2015-02-01 09:16:00+00,17141,537,dock
2015-02-01 09:16:00+00,21671,511,dock
2015-02-01 09:16:00+00,21507,497,dock
2015-02-01 09:16:00+00,17579,414,dock
2015-02-01 09:16:00+00,18397,435,dock
2015-02-01 09:16:00+00,18247,470,dock
2015-02-01 09:16:00+00,20764,301,undock
2015-02-01 09:16:00+00,21271,352,undock
2015-02-01 09:16:00+00,20237,433,undock
2015-02-01 09:16:00+00,16097,147,undock
2015-02-01 09:16:00+00,18805,482,undock
2015-02-01 09:16:00+00,19584,391,undock
2015-02-01 09:17:00+00,21435,236,dock
2015-02-01 09:17:00+00,19929,510,undock
2015-02-01 09:17:00+00,19987,527,undock
2015-02-01 09:17:00+00,14986,369,undock
2015-02-01 09:18:00+00,20570,526,dock
2015-02-01 09:18:00+00,18496,308,dock
2015-02-01 09:18:00+00,21418,265,dock
2015-02-01 09:18:00+00,15945,438,dock
2015-02-01 09:18:00+00,18608,2009,undock
2015-02-01 09:18:00+00,19133,435,undock
2015-02-01 09:18:00+00,15577,164,undock
2015-02-01 09:18:00+00,17175,483,undock
2015-02-01 09:18:00+00,19409,336,undock
2015-02-01 09:19:00+00,17567,436,dock
2015-02-01 09:19:00+00,15154,298,dock
2015-02-01 09:19:00+00,14921,518,undock
2015-02-01 09:19:00+00,18496,308,undock
2015-02-01 09:19:00+00,15163,502,undock
2015-02-01 09:20:00+00,18266,476,dock
2015-02-01 09:20:00+00,18909,212,dock
2015-02-01 09:20:00+00,21433,456,dock
2015-02-01 09:20:00+00,20760,295,dock
2015-02-01 09:20:00+00,18727,477,undock
2015-02-01 09:20:00+00,19653,527,undock
2015-02-01 09:20:00+00,18287,546,undock
2015-02-01 09:20:00+00,18604,298,undock
2015-02-01 09:21:00+00,18028,455,dock
2015-02-01 09:21:00+00,20123,2012,dock
2015-02-01 09:21:00+00,20284,344,dock
2015-02-01 09:21:00+00,17290,435,dock
2015-02-01 09:21:00+00,16097,320,dock
2015-02-01 09:21:00+00,18805,435,dock
2015-02-01 09:21:00+00,19584,430,dock
2015-02-01 09:21:00+00,17175,438,dock
2015-02-01 09:21:00+00,19409,375,dock
2015-02-01 09:21:00+00,16538,419,undock
2015-02-01 09:21:00+00,17767,455,undock
2015-02-01 09:21:00+00,18043,511,undock
2015-02-01 09:21:00+00,21506,537,undock
2015-02-01 09:21:00+00,18324,261,undock
2015-02-01 09:21:00+00,17243,307,undock
2015-02-01 09:22:00+00,20693,312,dock
2015-02-01 09:22:00+00,19720,265,dock
2015-02-01 09:22:00+00,14986,168,dock
2015-02-01 09:22:00+00,15577,522,dock
2015-02-01 09:22:00+00,19268,458,undock
2015-02-01 09:22:00+00,15924,528,undock
2015-02-01 09:22:00+00,15713,428,undock
2015-02-01 09:22:00+00,20342,457,undock
2015-02-01 09:22:00+00,20260,317,undock
2015-02-01 09:23:00+00,14973,229,dock
2015-02-01 09:23:00+00,19987,492,dock
2015-02-01 09:23:00+00,15163,311,dock
2015-02-01 09:23:00+00,21456,518,undock
2015-02-01 09:24:00+00,18662,546,dock
2015-02-01 09:24:00+00,17243,296,dock
2015-02-01 09:24:00+00,18130,2021,undock
2015-02-01 09:25:00+00,15510,545,dock
2015-02-01 09:25:00+00,19133,509,dock
2015-02-01 09:25:00+00,18287,496,dock
2015-02-01 09:25:00+00,18604,310,dock
2015-02-01 09:25:00+00,20342,352,dock
2015-02-01 09:25:00+00,20260,428,dock
2015-02-01 09:25:00+00,15888,356,undock
2015-02-01 09:25:00+00,18400,438,undock
2015-02-01 09:26:00+00,20237,435,dock
2015-02-01 09:26:00+00,21061,271,undock
2015-02-01 09:27:00+00,18496,151,dock
2015-02-01 09:27:00+00,19653,497,dock
2015-02-01 09:27:00+00,15713,250,dock
2015-02-01 09:27:00+00,19580,294,undock
2015-02-01 09:27:00+00,19500,302,undock
2015-02-01 09:27:00+00,14589,127,undock
2015-02-01 09:27:00+00,17943,301,undock
2015-02-01 09:27:00+00,16551,279,undock
2015-02-01 09:28:00+00,18727,447,dock
2015-02-01 09:28:00+00,18324,310,dock
2015-02-01 09:28:00+00,18084,313,undock
2015-02-01 09:28:00+00,20232,2022,undock
2015-02-01 09:28:00+00,19484,329,undock
2015-02-01 09:29:00+00,18691,285,dock
2015-02-01 09:29:00+00,20310,285,dock
2015-02-01 09:29:00+00,15137,285,dock
2015-02-01 09:29:00+00,19309,266,undock
2015-02-01 09:29:00+00,20929,266,undock
2015-02-01 09:29:00+00,18266,476,undock
2015-02-01 09:29:00+00,17803,494,undock
2015-02-01 09:29:00+00,16855,546,undock
2015-02-01 09:29:00+00,15236,322,undock
2015-02-01 09:30:00+00,18608,504,dock
2015-02-01 09:30:00+00,21506,462,dock
2015-02-01 09:30:00+00,15926,326,undock
2015-02-01 09:30:00+00,17243,296,undock
2015-02-01 09:30:00+00,19506,502,undock
2015-02-01 09:31:00+00,18400,475,dock
2015-02-01 09:31:00+00,19484,147,dock
2015-02-01 09:31:00+00,16850,312,undock
2015-02-01 09:31:00+00,21327,388,undock
2015-02-01 09:31:00+00,19342,435,undock
2015-02-01 09:31:00+00,17884,173,undock
2015-02-01 09:31:00+00,14854,406,undock
2015-02-01 09:32:00+00,15924,504,dock
2015-02-01 09:32:00+00,15236,233,dock
2015-02-01 09:32:00+00,19469,473,undock
2015-02-01 09:32:00+00,17174,322,undock
2015-02-01 09:33:00+00,16551,307,dock
2015-02-01 09:33:00+00,19506,307,dock
2015-02-01 09:33:00+00,17999,310,undock
2015-02-01 09:33:00+00,15671,307,undock
2015-02-01 09:33:00+00,18553,302,undock
2015-02-01 09:33:00+00,20931,450,undock
2015-02-01 09:34:00+00,21175,454,dock
2015-02-01 09:34:00+00,21119,534,dock
2015-02-01 09:34:00+00,17943,251,dock
2015-02-01 09:34:00+00,17243,361,dock
2015-02-01 09:34:00+00,14854,157,dock
2015-02-01 09:34:00+00,18889,341,undock
2015-02-01 09:34:00+00,14547,438,undock
2015-02-01 09:34:00+00,17201,224,undock
2015-02-01 09:35:00+00,19268,369,dock
2015-02-01 09:35:00+00,18662,546,undock
2015-02-01 09:35:00+00,20818,503,undock
2015-02-01 09:35:00+00,15770,521,undock
2015-02-01 09:36:00+00,16855,379,dock
2015-02-01 09:36:00+00,17884,228,dock
2015-02-01 09:36:00+00,17131,480,undock
2015-02-01 09:36:00+00,21418,265,undock
2015-02-01 09:36:00+00,14764,364,undock
2015-02-01 09:36:00+00,14560,537,undock
2015-02-01 09:36:00+00,15140,482,undock
2015-02-01 09:36:00+00,16209,294,undock
2015-02-01 09:36:00+00,18879,302,undock
2015-02-01 09:37:00+00,21271,223,dock
2015-02-01 09:37:00+00,17767,285,dock
2015-02-01 09:37:00+00,18043,434,dock
2015-02-01 09:37:00+00,15888,351,dock
2015-02-01 09:37:00+00,14589,168,dock
2015-02-01 09:37:00+00,19342,486,dock
2015-02-01 09:37:00+00,18879,302,dock
2015-02-01 09:37:00+00,20588,302,undock
2015-02-01 09:37:00+00,19287,444,undock
2015-02-01 09:37:00+00,17913,453,undock
2015-02-01 09:38:00+00,21456,492,dock
2015-02-01 09:38:00+00,19500,82,dock
2015-02-01 09:38:00+00,17803,247,dock
2015-02-01 09:38:00+00,15926,293,dock
2015-02-01 09:38:00+00,20931,515,dock
2015-02-01 09:38:00+00,20098,537,undock
2015-02-01 09:38:00+00,19900,521,undock
2015-02-01 09:39:00+00,20764,435,dock
2015-02-01 09:39:00+00,20232,2012,dock
